[225, 591, 952, 640, 27, 682, 49, 968, 587, 302, 908, 179, 972, 432, 739, 480, 896, 732, 491, 91, 836, 746, 648, 592, 590, 144, 752, 219, 122, 830]
[72, 74, 10, 57, 52, 18, 86, 35, 7, 40, 93, 75, 45, 97, 23, 77, 57, 21, 89, 68, 76, 47, 96, 56, 76, 84, 75, 79, 0, 36]
[11, 400, 554, 975, 534, 823, 537, 21, 151, 545, 198, 393, 451, 150, 922, 343, 18, 396, 823, 457, 566, 181, 953, 614, 649, 391, 537, 899, 131, 802]
[96, 49, 8, 80, 87, 77, 67, 90, 20, 65, 66, 1, 95, 47, 87, 48, 64, 34, 24, 57, 73, 65, 71, 54, 28, 10, 96, 67, 65, 78]
[226, 861, 737, 49, 740, 471, 593, 691, 457, 32, 405, 196, 490, 476, 646, 866, 5, 345, 316, 284, 272, 597, 292, 235, 801, 922, 612, 90, 861, 283]
[47, 26, 23, 94, 28, 39, 15, 16, 69, 50, 23, 17, 4, 39, 47, 25, 11, 46, 62, 63, 34, 43, 97, 47, 15, 91, 49, 40, 80, 67]
[109, 412, 90, 64, 96, 292, 538, 201, 157, 70, 953, 729, 983, 51, 417, 585, 357, 396, 656, 655, 409, 162, 12, 269, 256, 364, 485, 952, 696, 361]
[37, 87, 4, 77, 71, 39, 69, 42, 16, 86, 29, 28, 46, 25, 94, 31, 90, 63, 49, 5, 31, 61, 81, 28, 23, 11, 88, 92, 28, 20]
[550, 204, 31, 298, 364, 521, 661, 912, 693, 656, 379, 193, 616, 99, 235, 180, 871, 221, 381, 44, 816, 872, 494, 298, 604, 256, 727, 400, 920, 637]
[91, 6, 81, 56, 88, 73, 64, 92, 82, 74, 69, 19, 80, 53, 79, 22, 30, 49, 85, 87, 64, 46, 32, 3, 44, 69, 93, 39, 1, 80]
[921, 989, 569, 656, 387, 879, 441, 967, 877, 929, 724, 327, 556, 488, 570, 129, 942, 79, 698, 140, 773, 309, 917, 934, 488, 232, 97, 656, 589, 847]
[46, 97, 14, 1, 89, 46, 12, 62, 16, 25, 69, 88, 18, 82, 41, 8, 53, 80, 84, 27, 85, 18, 10, 72, 49, 60, 16, 20, 19, 21]
[404, 338, 852, 625, 136, 159, 900, 663, 688, 582, 347, 416, 127, 795, 14, 98, 284, 698, 44, 955, 144, 741, 643, 7, 994, 738, 924, 976, 120, 864]
[75, 96, 82, 72, 56, 18, 96, 6, 79, 90, 34, 95, 29, 82, 23, 88, 94, 78, 17, 13, 87, 35, 96, 56, 94, 66, 59, 70, 1, 44]
[232, 950, 228, 7, 207, 361, 804, 248, 456, 6, 177, 113, 57, 609, 340, 740, 763, 615, 104, 486, 574, 238, 536, 58, 253, 459, 21, 949, 691, 152]
[2, 23, 71, 8, 52, 86, 16, 13, 79, 49, 55, 49, 64, 95, 68, 29, 62, 44, 22, 77, 85, 80, 95, 1, 86, 13, 43, 74, 86, 36]
[13, 316, 635, 966, 451, 743, 187, 56, 49, 3, 509, 880, 512, 743, 373, 367, 110, 931, 662, 723, 468, 160, 377, 482, 673, 531, 178, 760, 955, 455]
[36, 27, 31, 3, 95, 67, 84, 84, 57, 73, 79, 8, 0, 19, 13, 55, 61, 91, 84, 90, 15, 68, 43, 84, 95, 57, 35, 84, 2, 17]
[989, 437, 720, 0, 694, 352, 857, 802, 209, 193, 881, 242, 402, 531, 554, 590, 499, 110, 836, 646, 108, 106, 948, 791, 628, 167, 274, 746, 360, 609]
[58, 34, 18, 1, 83, 37, 55, 39, 33, 1, 58, 52, 90, 37, 4, 85, 73, 30, 1, 70, 47, 58, 51, 3, 63, 17, 83, 99, 97, 0]
[202, 251, 649, 269, 471, 993, 867, 761, 634, 626, 820, 878, 558, 756, 304, 805, 514, 439, 695, 453, 725, 654, 683, 987, 213, 181, 813, 536, 80, 462]
[99, 96, 63, 57, 0, 89, 52, 75, 16, 38, 41, 69, 75, 64, 7, 68, 3, 76, 35, 89, 65, 96, 22, 65, 97, 40, 25, 39, 59, 58]
[500, 331, 364, 202, 319, 426, 353, 482, 515, 766, 289, 667, 532, 442, 45, 655, 198, 352, 6, 818, 56, 449, 994, 882, 828, 33, 828, 923, 737, 398]
[20, 84, 98, 73, 52, 61, 5, 83, 97, 99, 84, 89, 61, 7, 7, 28, 29, 16, 55, 51, 6, 65, 91, 80, 1, 80, 82, 37, 9, 39]
[36, 290, 36, 901, 594, 686, 994, 402, 509, 997, 529, 977, 77, 435, 325, 669, 728, 646, 279, 583, 980, 641, 764, 754, 886, 80, 8, 966, 881, 876]
[22, 17, 83, 88, 78, 80, 83, 17, 4, 29, 51, 64, 92, 66, 78, 20, 33, 92, 52, 99, 40, 56, 62, 36, 25, 56, 10, 87, 26, 42]
[578, 32, 991, 807, 784, 876, 282, 383, 980, 330, 618, 227, 249, 929, 695, 312, 319, 113, 505, 663, 232, 81, 592, 669, 476, 240, 730, 977, 889, 908]
[24, 17, 63, 9, 73, 84, 75, 23, 93, 74, 83, 40, 60, 65, 8, 11, 98, 79, 65, 38, 14, 26, 32, 40, 48, 37, 63, 17, 58, 75]
[825, 1, 275, 649, 567, 981, 673, 916, 527, 112, 460, 90, 652, 859, 637, 975, 336, 343, 557, 786, 124, 279, 745, 580, 694, 298, 722, 259, 237, 471]
[74, 28, 23, 7, 41, 22, 63, 30, 81, 48, 63, 9, 13, 1, 11, 50, 45, 55, 77, 53, 88, 49, 36, 90, 67, 28, 50, 98, 23, 67]
[320, 199, 560, 782, 752, 547, 994, 499, 449, 259, 26, 411, 610, 640, 406, 432, 716, 557, 730, 478, 731, 475, 968, 213, 800, 388, 176, 645, 364, 267]
[92, 53, 35, 48, 63, 99, 93, 59, 82, 33, 57, 89, 35, 68, 31, 41, 62, 62, 20, 99, 99, 53, 87, 53, 49, 41, 31, 76, 86, 78]
[728, 819, 875, 233, 738, 174, 81, 659, 54, 766, 529, 15, 25, 352, 970, 238, 273, 907, 563, 455, 147, 156, 82, 989, 930, 351, 909, 831, 313, 594]
[57, 16, 10, 43, 55, 68, 90, 6, 89, 91, 29, 93, 95, 26, 34, 25, 31, 93, 64, 42, 37, 83, 5, 36, 65, 31, 74, 30, 58, 8]
[773, 572, 11, 656, 169, 347, 505, 556, 201, 868, 797, 315, 895, 253, 820, 337, 750, 920, 558, 362, 205, 217, 115, 921, 377, 321, 503, 257, 853, 31]
[25, 48, 91, 68, 74, 96, 91, 37, 21, 13, 49, 27, 66, 47, 53, 84, 7, 25, 64, 51, 41, 95, 84, 53, 40, 52, 70, 90, 61, 5]
[103, 64, 209, 373, 693, 368, 531, 487, 475, 943, 828, 185, 712, 870, 791, 631, 913, 843, 984, 257, 220, 320, 788, 516, 757, 456, 681, 550, 40, 551]
[76, 58, 78, 3, 23, 55, 35, 30, 59, 4, 51, 98, 28, 14, 77, 67, 22, 1, 2, 57, 66, 45, 73, 99, 56, 39, 78, 61, 30, 45]
[75, 608, 159, 555, 101, 923, 793, 975, 527, 919, 260, 284, 610, 550, 459, 926, 951, 558, 36, 363, 632, 488, 554, 70, 181, 119, 855, 516, 435, 989]
[20, 62, 94, 85, 69, 21, 68, 41, 40, 11, 66, 1, 64, 85, 18, 14, 70, 24, 15, 45, 23, 11, 44, 61, 21, 87, 25, 78, 43, 64]
[808, 172, 625, 987, 245, 746, 651, 748, 895, 646, 972, 239, 499, 179, 139, 616, 566, 209, 712, 532, 742, 155, 459, 688, 794, 810, 717, 209, 153, 454]
[51, 59, 43, 94, 71, 70, 96, 18, 87, 75, 95, 84, 8, 62, 47, 94, 30, 20, 60, 9, 26, 15, 59, 68, 95, 64, 23, 73, 1, 20]
[570, 569, 457, 798, 452, 401, 810, 333, 748, 669, 137, 37, 985, 507, 324, 484, 168, 968, 575, 994, 723, 270, 312, 514, 848, 47, 607, 480, 592, 169]
[53, 11, 17, 48, 25, 54, 61, 24, 20, 28, 80, 66, 53, 58, 55, 27, 73, 65, 24, 61, 26, 53, 89, 62, 23, 77, 85, 9, 92, 86]
[421, 698, 785, 28, 353, 996, 500, 481, 915, 389, 613, 228, 243, 430, 514, 800, 354, 704, 499, 403, 729, 516, 712, 763, 7, 97, 635, 930, 562, 22]
[91, 99, 33, 85, 6, 51, 80, 20, 64, 48, 58, 56, 27, 57, 15, 15, 33, 21, 20, 13, 63, 18, 99, 61, 14, 50, 61, 88, 62, 35]
[683, 189, 56, 847, 985, 125, 71, 353, 10, 605, 507, 596, 158, 418, 96, 404, 202, 904, 591, 723, 949, 949, 761, 837, 471, 872, 604, 742, 752, 563]
